id;Region/Country/Area;Year;Series;Value;Footnotes;Source
524;Nepal;2020;Consumer price index: General;134.9;Index base: 2014/2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
524;Nepal;2021;Consumer price index: General;140.4;Index base: 2014/2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
524;Nepal;2015;Consumer price index: Food;104.4;Index base: 2014/2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
524;Nepal;2019;Consumer price index: Food;123.7;Index base: 2014/2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
524;Nepal;2020;Consumer price index: Food;132.6;Index base: 2014/2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
524;Nepal;2021;Consumer price index: Food;138.3;Index base: 2014/2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2000;Consumer price index: General;82.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2005;Consumer price index: General;92.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2015;Consumer price index: General;109.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2019;Consumer price index: General;115.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2020;Consumer price index: General;117.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2021;Consumer price index: General;120.5;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2000;Consumer price index: Food;85.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2005;Consumer price index: Food;91.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2015;Consumer price index: Food;107.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2019;Consumer price index: Food;116.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2020;Consumer price index: Food;119.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
528;Netherlands;2021;Consumer price index: Food;118.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2015;Consumer price index: General;106.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2019;Consumer price index: General;110.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2020;Consumer price index: General;109.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2021;Consumer price index: General;110.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2015;Consumer price index: Food;110.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2019;Consumer price index: Food;110.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2020;Consumer price index: Food;114.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
540;New Caledonia;2021;Consumer price index: Food;117.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2000;Consumer price index: General;77.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2005;Consumer price index: General;87.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2015;Consumer price index: General;107.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2019;Consumer price index: General;114.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2020;Consumer price index: General;116.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2021;Consumer price index: General;120.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2015;Consumer price index: Food;106.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2019;Consumer price index: Food;108.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2020;Consumer price index: Food;112.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
554;New Zealand;2021;Consumer price index: Food;114.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2000;Consumer price index: General;45.7;Break in the time series.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2005;Consumer price index: General;62.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2015;Consumer price index: General;136.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2019;Consumer price index: General;162.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2020;Consumer price index: General;168.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2021;Consumer price index: General;177.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2005;Consumer price index: Food;57.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2015;Consumer price index: Food;146.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
558;Nicaragua;2019;Consumer price index: Food;162.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
